ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,c1a,c1b,c1c,c2a,c2b,c2c,c3a,c3b,c3c,c4a,c4b,c4c,c5a,c5b,c5c,c6a,c6b,c6c,c7,c8,c9a,c9b,c9c,c11b,c11c,c1,c2,c3,c4,c5,c6,c9,c10,c11,24 data?,36 data?,45 data?,58 data?,80 data?,SpNum,H data?,J data?,K data?,HJKNum,c2 met?,c3 met?,c4 met?,c5 met?,c6 met?,c9 met?,c11 met?,sp rel?,HJK rel?,YSO Score,24 without 58/80,New name
3776,296.02927,-14.68646,17.16,0.05,0.12,16.14,0.05,-0.04,15.31,0.08,0.48,14.02,0.07,0.06,10.02,0.04,0.715527028018423,296.029144,-14.686303,19.31,0.164,18.867,0.131,18.045,0.089,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,1,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,0,1,1,6,0,1
8145,296.04298,-14.80325,17.14,0.11,1.04,17.04,0.16,1.26,15.96,0.15,0.83,13.55,0.08,1.15,9.05,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,2
2235,296.04335,-14.80379,15.89,0.08,0.83,15.55,0.09,0.83,15.38,0.12,1.23,12.4,0.04,0.61,8.95,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,3
3160,296.04509,-14.67401,16.32,0.14,-9999,15.94,0.12,1.19,10.41,0.12,-3.87,10.43,0.05,-3.12,12.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,4
19111,296.04821,-14.68252,18.83,0.1,-0.32,18.01,0.09,0.1,16.28,0.18,-9999,14.97,0.08,-0.93,11.27,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,5
6762,296.04945,-14.84182,17.82,0.17,1.13,16.8,0.1,0.56,15.95,0.12,-0.59,14.8,0.08,0.01,11.36,0.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,6
3480,296.05655,-14.87977,17.01,0.15,0.79,16.05,0.09,0.06,15.69,0.12,-0.1,15.36,0.13,0.1,9.88,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,1,0,0,1,1,0,0,1,0,3,0,7
2491,296.05716,-14.83338,16.11,0.11,0.25,15.68,0.12,0.3,15.89,0.09,0.66,13.55,0.05,0.21,9.92,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,8
28211,296.05902,-14.7746,18.77,0.16,0.01,18.82,0.17,-0.08,16.3,0.12,-9999,14.82,0.09,-0.81,11.3,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,9
5166,296.06257,-14.82043,16.77,0.03,0.94,16.49,0.09,0.94,15.6,0.1,0.39,15.16,0.11,0.87,10.96,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,10
2788,296.0663,-14.93727,16.82,0.07,0.49,15.8,0.09,0.18,15.4,0.05,0.11,14.55,0.09,-0.36,10.07,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,0,1,0,1,0,4,0,11
4546,296.06713,-14.91973,16.65,0.12,0.27,16.36,0.12,0.33,16.04,0.11,0.27,14.76,0.09,0.55,10.46,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,12
5243,296.06773,-14.9187,16.82,0.07,0.34,16.51,0.1,0.49,16.03,0.08,-0.14,14.22,0.09,0.04,10.48,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,13
18244,296.06778,-14.84202,18.4,0.11,0.89,17.95,0.15,0.47,17.02,0.25,-9999,12.49,0.07,-1.54,10.05,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,14
6586,296.06805,-14.76064,17.36,0.06,0,16.78,0.06,0,15.9,0.07,-0.32,14.87,0.09,0.13,10.67,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,15
5681,296.06968,-14.83933,17.34,0.05,0.04,16.6,0.09,-0.03,15.37,0.06,-0.22,14.85,0.12,0.29,10.18,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,16
9304,296.06979,-14.84133,17.72,0.13,1.66,17.2,0.18,1.32,15.68,0.07,-0.2,12.75,0.06,0.32,9.36,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,17
4314,296.07002,-14.76148,16.42,0.1,0.33,16.29,0.08,0.39,15.81,0.11,0.2,14.89,0.08,-0.05,9.83,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,18
2002,296.07066,-14.95586,15.25,0.1,0.08,15.44,0.13,0.15,14.97,0.1,-0.16,14.21,0.07,0.11,9.63,0.04,0.44007575782008,296.070557,-14.955789,15.768,0.01,15.354,0.009,15.137,0.012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,19
4902,296.0714,-14.88779,16.52,0.07,0.26,16.43,0.12,0.17,15.51,0.12,0.04,15.61,0.14,0.29,10.44,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,20
2688,296.07247,-14.92742,16.27,0.08,0.12,15.75,0.08,0.15,15.86,0.13,0.35,13.46,0.05,0.2,9.57,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,21
3537,296.07512,-14.84449,16.4,0.08,0.06,16.07,0.09,0.13,15.49,0.06,-0.06,14.5,0.05,0.46,10.43,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,22
7660,296.07576,-14.73504,17.53,0.07,-0.02,16.96,0.04,0.01,15.87,0.08,-0.11,14.46,0.06,0.19,10.07,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,23
5158,296.07738,-14.86307,16.32,0.08,0.07,16.49,0.13,0.58,15.68,0.11,-0.17,14.7,0.09,-9999,11.12,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,24
12573,296.07748,-14.8806,17.9,0.11,1.41,17.52,0.14,1.48,16.06,0.15,-9999,13.78,0.05,-9999,9.75,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,1,1,0,5,0,25
3758,296.07761,-14.83964,16.88,0.06,0.35,16.13,0.05,0.02,16.01,0.08,0.28,14.32,0.09,0.3,9.91,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,26
2294,296.07814,-14.88067,16.14,0.1,0.19,15.58,0.07,0.13,15.51,0.07,0.15,13.27,0.05,0.18,9.62,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,27
9614,296.08064,-14.96415,17.69,0.07,-0.01,17.24,0.14,0.08,15.57,0.12,-0.52,14.16,0.09,-0.15,10.34,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,28
4280,296.08432,-14.84914,16.72,0.07,0.23,16.28,0.09,0.13,16.35,0.17,-0.26,14.57,0.08,0.16,10.58,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,29
5410,296.0875,-14.9031,17.05,0.06,0.26,16.54,0.08,0.16,16.34,0.08,0.53,14.34,0.04,-0.1,10.5,0.08,0.659977508361784,296.087341,-14.903,19.092,0.149,18.508,0.12,17.897,0.086,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,1,0,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,0,1,0,1,1,3,0,30
4705,296.08908,-14.96398,16.75,0.09,0,16.39,0.06,0.2,16.86,0.16,0.3,14.17,0.07,-0.01,10.4,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,31
5555,296.09348,-14.7763,16.28,0.05,0.41,16.57,0.12,1.23,16.09,0.15,0.92,14.51,0.1,1.25,9.76,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,32
2453,296.09379,-14.77655,17.16,0.28,1.29,15.66,0.07,0.3,15.63,0.08,0.44,13.5,0.13,0.3,9.81,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,33
3640,296.09583,-14.94947,16.48,0.09,0.55,16.1,0.12,0.49,15.78,0.11,0.32,13.92,0.08,0.22,10.47,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,34
2899,296.09587,-14.9023,16.26,0.07,0.28,15.84,0.09,0.19,15.57,0.06,-0.49,14.25,0.07,0.17,10.39,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,35
1442,296.09712,-14.83594,15.53,0.05,0.04,15.11,0.08,0.31,13.97,0.04,-0.01,12.93,0.03,-0.02,9.35,0.03,0.595354990566316,296.096954,-14.83598,17.574,0.038,16.765,0.027,16.18,0.021,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,1,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,0,1,1,6,0,36
2130,296.09826,-14.97091,15.97,0.07,0.15,15.5,0.11,-9999,15.29,0.11,-0.25,13.41,0.09,-9999,9.97,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,37
3710,296.10233,-14.72658,17.13,0.07,0.05,16.12,0.04,-0.02,15.14,0.07,-0.07,13.92,0.05,0.01,9.91,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,38
2233,296.1073,-14.94869,15.86,0.08,0.05,15.55,0.08,0.07,15.45,0.05,-0.01,13.68,0.04,0.21,10.52,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,39
2901,296.11153,-14.66341,16.66,0.13,-9999,15.84,0.07,0.28,15.18,0.07,-0.22,13.44,0.04,0.43,10.37,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,40
5325,296.11178,-14.93661,17.2,0.07,-0.11,16.52,0.11,-0.24,15.71,0.06,-0.2,15.16,0.09,-9999,10.82,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,41
815,296.11503,-14.67193,15.03,0.06,0.11,14.58,0.05,0.04,14.3,0.05,0.2,13.27,0.04,0.07,9.27,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,42
4887,296.11572,-14.67283,16.84,0.07,0.86,16.43,0.09,0.84,15.71,0.11,0.74,15.07,0.07,1.11,9.82,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,0,0,1,0,5,0,43
4426,296.11631,-14.67289,17.08,0.08,1.1,16.32,0.06,0.77,15.88,0.11,0.56,14.34,0.03,0.65,10.26,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,44
5959,296.11791,-14.80108,17.7,0.06,0.11,16.66,0.05,0.03,15.51,0.07,-0.1,14.59,0.15,0.31,10.16,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,45
19348,296.11793,-14.80291,18.5,0.1,0.36,18.03,0.09,-0.05,15.94,0.08,-0.03,14.84,0.09,-0.21,11.64,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,46
5126,296.11803,-14.76402,16.59,0.06,0.14,16.48,0.05,0.11,15.69,0.13,0.02,15.52,0.08,0.11,10.63,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,47
5653,296.12129,-14.75933,17.33,0.06,0.76,16.59,0.05,0.13,15.6,0.07,-0.07,14.87,0.09,0.03,10.3,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,48
3397,296.12222,-14.89934,16.4,0.08,0.12,16.02,0.06,0.07,15.26,0.08,-0.06,14.56,0.05,0.02,10.36,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,49
24768,296.12267,-14.68918,18.77,0.13,0.08,18.45,0.12,-0.24,16.19,0.13,0.45,14.86,0.1,-0.46,11.75,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,50
8656,296.12302,-14.91173,16.93,0.08,0.1,17.12,0.1,0.81,16.57,0.17,-0.17,14.2,0.03,0.07,10.82,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,51
6994,296.1233,-14.91156,16.93,0.08,0.2,16.85,0.11,0.61,17,0.15,0.79,14.2,0.03,0.16,11.04,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,52
8808,296.12507,-14.92784,17.77,0.06,1.25,17.14,0.06,0.99,15.81,0.12,0.26,14.98,0.06,0.05,9.88,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,0,0,1,0,5,0,53
11060,296.12533,-14.78433,16.99,0.08,0.22,17.39,0.07,0.52,16.06,0.08,0.21,14.38,0.03,-0.06,10.23,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,54
12175,296.12556,-14.80949,17.75,0.09,1.92,17.49,0.09,1.92,16.95,0.17,1.89,14.92,0.1,-9999,9.64,0.06,0.084741167080437,296.125549,-14.809469,18.118,0.059,17.928,0.074,17.664,0.074,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,55
9029,296.12604,-14.92776,17.93,0.16,2.33,17.17,0.1,1.77,15.92,0.09,0.6,15.21,0.16,-9999,10.36,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,56
19369,296.12632,-14.8088,17.18,0.13,1.26,18.03,0.2,2.32,15.32,0.06,-9999,14.62,0.09,-9999,8.07,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0,57
3363,296.12721,-14.69792,16.83,0.06,-0.03,16.01,0.06,-0.09,15.07,0.05,-0.13,13.53,0.04,-0.11,8.79,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,58
20932,296.1274,-14.80679,19.05,0.16,0.14,18.14,0.18,0.44,16.04,0.15,-0.07,14.67,0.09,1.13,6.36,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,59
24730,296.12743,-14.88397,18.8,0.13,-0.08,18.45,0.14,0.09,16.17,0.12,0.04,14.64,0.15,0.34,9.56,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,60
1145,296.12778,-14.6935,14.99,0.05,0.01,14.9,0.06,0.68,13.09,0.03,0.1,11.56,0.04,0.12,5.95,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0,5,0,61
1250,296.12805,-14.69345,14.99,0.05,0.05,14.97,0.18,0.77,13.09,0.03,0.11,11.56,0.04,0.15,5.98,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0,5,0,62
